,d,svr,en,rfr
7514,8294,-14020.625369253083,-14024.97523691055,-13925.599369427879
7515,8295,-14030.935804790053,-14023.070546385312,-13955.200668115951
7516,8298,-14025.789651435614,-14014.30581383502,-13943.214245936522
7517,8296,-14036.68222751781,-14022.755334616093,-13946.83208059397
7518,8299,-14010.29083787461,-14008.350343271803,-13950.859100896389
7519,8297,-14033.115101685167,-14018.972563182799,-13950.772582965858
7520,8300,-13989.067133772016,-13998.357324652956,-13927.380556036504
7521,8301,-13966.051607061547,-13990.06242797257,-13916.492137981993
7522,8302,-13942.06134528169,-13979.33125315328,-13886.51457141216
7523,8303,-13911.497640386933,-13968.666791703896,-13881.203924118774
7524,8305,-13870.820676736199,-13948.16032200179,-13832.343006625888
7525,8306,-13859.652602855149,-13941.018534641047,-13819.82370329036
7526,8309,-13779.7072166473,-13905.835751485207,-13739.390171391784
7527,8304,-13890.309493652854,-13957.730171944957,-13850.82966074597
7528,8307,-13846.61401840109,-13933.433666357181,-13777.225612240014
7529,8311,-13710.932776448852,-13881.90745108603,-13669.737299914976
7530,8312,-13690.671617662349,-13874.383357185538,-13642.675132724766
7531,8308,-13821.823601835029,-13921.37203795023,-13772.463735088482
7532,8313,-13675.438453624362,-13867.445320135646,-13654.393326379723
7533,8310,-13739.304264144186,-13892.184037823721,-13684.725294152928
7534,8317,-13596.46065267521,-13836.467654202577,-13564.574301606008
7535,8315,-13642.299943913124,-13855.078469584027,-13620.31136028061
7536,8316,-13627.325011253864,-13847.986336955495,-13599.343407674314
7537,8318,-13565.050187325902,-13823.862841586972,-13537.293164258135
7538,8321,-13447.169714017733,-13772.901513725656,-13380.404090475864
7539,8320,-13484.1312895262,-13790.226690102747,-13437.547222417883
7540,8319,-13527.76866904215,-13806.458508355598,-13473.837811873404
7541,8314,-13664.77991830611,-13862.274136583721,-13633.813602826483
7542,8322,-13399.97240723348,-13751.928758858472,-13329.80404984629
7543,8327,-13144.319369502304,-13640.31960522829,-13119.653347481879
7544,8326,-13201.810973851621,-13664.003002651123,-13164.16346665548
7545,8323,-13355.422253004832,-13732.152329260012,-13287.229477214616
7546,8324,-13308.13202059867,-13711.417302739992,-13243.93590075168
7547,8325,-13252.714148386287,-13687.91452051564,-13196.517923365127
7548,8329,-12994.231248396132,-13578.247307195248,-12945.56136721415
7549,8330,-12903.325060362393,-13543.338174108705,-12852.264518410608
7550,8328,-13078.34331738102,-13610.672319577363,-13033.773448646587
7551,8334,-12519.11866972256,-13400.132357361825,-12469.46876847931
7552,8331,-12808.524875064013,-13507.128950879262,-12760.424743619951
7553,8336,-12343.504054040412,-13332.334555288464,-12294.01666528263
7554,8332,-12708.568822461137,-13470.455198629985,-12649.488975757595
7555,8335,-12428.5039261264,-13366.240669041164,-12391.957382988992
7556,8338,-12160.637305056578,-13263.143029280207,-12125.460265713253
7557,8340,-11957.2079772146,-13190.780924457707,-11930.210300334975
7558,8341,-11861.504000333342,-13157.726416040998,-11829.647326395101
7559,8333,-12611.349593553085,-13433.49551333233,-12570.938867851812
7560,8337,-12257.122964345755,-13298.561630548229,-12209.868255598209
7561,8339,-12055.767911396091,-13227.402173396296,-12025.629736490067
7562,8344,-11604.511475071986,-13070.674226052553,-11564.426487168246
7563,8342,-11776.380221860174,-13129.092147223399,-11736.318161632593
7564,8343,-11694.5962806444,-13100.741422717472,-11667.431060435152
7565,8346,-11438.07586688597,-13013.801853543655,-11393.207496193827
7566,8347,-11341.769790865388,-12983.066165121281,-11305.994931666526
7567,8348,-11240.205125902925,-12949.69961324559,-11206.888288320424
7568,8351,-10975.134413689786,-12863.707845377081,-10919.16613758785
7569,8345,-11519.331255235498,-13041.783237867301,-11476.006284128853
7570,8350,-11066.191469069752,-12893.318477802179,-11008.383135899181
7571,8349,-11149.84158811159,-12920.772577801217,-11110.546963863526
7572,8352,-10885.261487480751,-12833.344783675959,-10836.838177557276
7573,8354,-10706.322141649362,-12772.605884583387,-10664.196434487747
7574,8353,-10792.131307722382,-12802.413402394737,-10751.483954945319
7575,8355,-10618.187970816129,-12744.479916874789,-10570.16172380891
7576,8356,-10538.83765010129,-12717.163784374341,-10495.776757641928
7577,8358,-10380.387508846874,-12665.496405521335,-10330.992937354811
7578,8357,-10456.99637475521,-12690.88041858388,-10411.221972859641
7579,8361,-10173.555936509501,-12596.421741262238,-10130.816032594332
7580,8359,-10305.817451105122,-12641.73451330078,-10256.10711733246
7581,8363,-10043.292199700183,-12551.906885362107,-9976.95130817387
7582,8365,-9931.457321776978,-12514.911746047526,-9867.825393904352
7583,8362,-10099.28054587368,-12572.0080012949,-10042.611346253992
7584,8368,-9774.264077334248,-12456.230381826426,-9715.356954903069
7585,8360,-10236.991147676566,-12617.378431425452,-10196.378647794412
7586,8366,-9876.274712941542,-12494.600129387454,-9803.24450477544
7587,8364,-9981.283136682832,-12532.322966498252,-9912.694923922689
7588,8369,-9734.873978005824,-12441.644188637081,-9683.564878711028
7589,8370,-9709.27236947578,-12429.593484228695,-9646.041126985368
7590,8371,-9688.980410726763,-12419.242357952005,-9636.82186086442
7591,8367,-9824.138306620875,-12474.077127508719,-9755.164118522716
7592,8372,-9655.643244751445,-12404.995007253572,-9612.693918035002
7593,8374,-9596.494427013473,-12383.247991695822,-9544.488008413342
7594,8373,-9622.798415694731,-12393.196585784972,-9582.462190452488
7595,8377,-9544.941039486928,-12367.519583097994,-9483.719343534043
7596,8378,-9530.127737476792,-12361.819223339764,-9477.005085615347
7597,8376,-9556.099160493468,-12370.719664021497,-9513.073127486825
7598,8375,-9577.065552940734,-12377.67672673039,-9531.634529617688
7599,8382,-9504.634072421431,-12353.26485465269,-9449.123520322697
7600,8379,-9519.435970653043,-12357.15147097352,-9466.677024655835
7601,8380,-9516.053517848828,-12355.600476425288,-9449.161894707824
7602,8383,-9510.065122331467,-12355.794030658135,-9460.313907116057
7603,8381,-9506.553564851358,-12353.531486162501,-9448.22421987809
7604,8384,-9512.126623107986,-12358.248497740158,-9465.77794017641
7605,8385,-9496.702464983733,-12355.371560871896,-9435.759011520206
7606,8389,-9445.920140416823,-12343.132448185652,-9393.470775327358
7607,8387,-9474.12640407312,-12350.20569939751,-9416.591565485603
7608,8388,-9451.162314574602,-12344.508058638301,-9384.123327583624
7609,8386,-9487.600702072596,-12353.811162129346,-9429.293600874471
7610,8390,-9435.725489495559,-12340.496700214784,-9390.794991724586
7611,8393,-9393.363988632136,-12327.86791208458,-9355.92359266611
7612,8391,-9419.601958891604,-12336.605811463833,-9358.228790268402
7613,8392,-9402.463601934143,-12330.859146493121,-9348.76132143054
7614,8394,-9373.966079274094,-12323.718994487099,-9345.75632208811
7615,8395,-9367.860946819344,-12318.827225195386,-9353.089349065798
7616,8396,-9347.98567946696,-12312.552604050994,-9344.633378061433
7617,8398,-9287.693963560172,-12294.446891014439,-9286.255777061317
7618,8401,-9249.072560614823,-12283.446114697545,-9252.366324115184
7619,8399,-9263.303950499485,-12288.44841884387,-9265.989471060682
7620,8400,-9251.349669853142,-12284.258296698903,-9236.63386361435
7621,8397,-9322.575472963052,-12302.855264866621,-9318.691053155291
7622,8402,-9257.70174006876,-12287.386560751434,-9276.822648711446
7623,8405,-9275.940611628386,-12296.47020255975,-9300.992550578201
7624,8404,-9272.687434989626,-12291.6345899831,-9279.88169273411
7625,8403,-9255.97472495464,-12289.359030977028,-9279.127248208704
7626,8407,-9293.077919597574,-12297.235811729479,-9312.366021644379
7627,8406,-9287.740903215641,-12297.537078678353,-9298.214930098533
7628,8409,-9291.606289793966,-12294.119359292996,-9292.027591803453
7629,8410,-9293.79479660757,-12288.649724922616,-9275.741619244276
7630,8408,-9301.451147568605,-12297.699652124124,-9293.906659792934
7631,8411,-9269.430707511481,-12280.661538041491,-9250.004804759825
7632,8413,-9207.512098414329,-12258.35950001132,-9183.786355041288
7633,8412,-9229.653695818753,-12267.535456759973,-9211.206582576353
7634,8414,-9195.148949365728,-12253.75882960908,-9175.858773396994
7635,8416,-9155.265334488042,-12238.599946758397,-9117.987160206385
7636,8415,-9178.02405474101,-12247.785418650987,-9153.46297669199
7637,8417,-9143.009257412421,-12230.5115362644,-9109.66302402251
7638,8419,-9129.827053665267,-12223.023271017035,-9110.500960082763
7639,8418,-9136.55124093404,-12227.369894088137,-9119.206290436116
7640,8420,-9128.229361413556,-12222.135733418158,-9106.517269607939
7641,8421,-9119.517320281859,-12217.102029138878,-9075.431911401065
7642,8423,-9111.804121527533,-12210.70927989226,-9075.072171549149
7643,8422,-9115.80584188762,-12213.82249068924,-9066.45839849166
7644,8425,-9118.624773713733,-12210.105053196214,-9085.470862909111
7645,8426,-9119.339531075948,-12210.421256383932,-9100.16352641525
7646,8424,-9112.806951559613,-12210.229443689539,-9085.801917333736
7647,8428,-9137.172161940152,-12206.843744230699,-9100.98628094314
7648,8427,-9128.22408349397,-12208.55787577561,-9089.164944932185
7649,8429,-9144.270633272186,-12204.138137420254,-9090.002570626419
7650,8430,-9146.219468667072,-12201.418246384785,-9103.10412511084
7651,8432,-9169.832954334495,-12199.997241373752,-9128.95172500312
7652,8435,-9231.75626136336,-12204.266770580185,-9182.227056772055
7653,8433,-9191.30365897885,-12201.851237314193,-9138.558835338408
7654,8431,-9154.602101896839,-12199.562018191027,-9115.787127703656
7655,8437,-9249.423267177875,-12197.7710124316,-9214.20248463882
7656,8434,-9215.49152482015,-12203.313846959747,-9154.514566312555
7657,8436,-9239.861777999988,-12200.391458291815,-9188.59743880909
7658,8438,-9261.857999909758,-12196.184094154836,-9229.60350354503
7659,8439,-9278.961881245994,-12192.347478710704,-9237.75109889234
7660,8442,-9298.967843982176,-12182.831883601975,-9255.93161080602
7661,8440,-9291.131179135838,-12190.837031449555,-9245.822635901302
7662,8441,-9302.875620694405,-12189.057594089485,-9255.244746241262
7663,8443,-9309.738921894666,-12180.716459013118,-9237.602881360286
7664,8444,-9305.948954784199,-12174.886877899924,-9247.538556194322
7665,8447,-9308.886920982815,-12163.278308651436,-9275.006821706582
7666,8446,-9297.364574993017,-12163.83269929285,-9249.079568371706
7667,8445,-9299.661014709916,-12167.781317171459,-9248.951299106464
7668,8450,-9329.213375712894,-12156.263364720304,-9287.169898065431
7669,8449,-9324.139173324687,-12158.505958057867,-9288.560892119185
7670,8451,-9341.984637644357,-12154.938577585124,-9293.419850682276
7671,8452,-9346.493368342663,-12152.372353579109,-9322.255783025295
7672,8453,-9352.316052103368,-12148.552901623489,-9328.184821505562
7673,8454,-9374.957975489935,-12148.64383672884,-9350.378474510992
7674,8448,-9311.051758525085,-12159.095803061391,-9266.86489230223
7675,8457,-9493.165868060922,-12159.925210382295,-9468.803564226024
7676,8458,-9538.885141556268,-12166.647426996766,-9513.834735199018
7677,8456,-9450.75297854852,-12155.280127173377,-9419.846777893663
7678,8459,-9608.688486193707,-12177.873389852235,-9580.577564966514
7679,8460,-9669.791442428694,-12187.950590849388,-9645.484685321304
7680,8455,-9412.089323226077,-12152.340950775388,-9384.794239165409
7681,8462,-9818.021941129049,-12211.631160042085,-9772.442945027273
7682,8461,-9737.070824084512,-12198.400951969335,-9712.924766279963
7683,8464,-9998.476255706479,-12248.667692642175,-9973.453212496943
7684,8463,-9909.884130345034,-12229.281788260043,-9883.01981449043
7685,8465,-10099.005554118616,-12270.184267240731,-10075.600907546897
7686,8467,-10297.042513608661,-12310.096967960917,-10272.517187182935
7687,8468,-10403.159465710465,-12330.136206540921,-10370.609902286404
7688,8469,-10505.764190422295,-12352.672305452052,-10478.20630219727
7689,8466,-10200.240903170143,-12290.948532943861,-10166.967080125887
7690,8470,-10614.646100497795,-12375.40719621193,-10572.234102272378
7691,8472,-10798.25389097798,-12413.485403325649,-10775.351983240711
7692,8471,-10713.887789365515,-12396.481794425312,-10665.333531143817
7693,8475,-11057.650675206787,-12473.192615007049,-11054.81955371829
7694,8473,-10878.083753092298,-12432.543767575979,-10870.300842071356
7695,8474,-10963.800129039544,-12451.555556749407,-10956.165821692513
7696,8477,-11257.121996165368,-12520.417341047749,-11267.932417819178
7697,8479,-11462.439516129092,-12568.254676934263,-11456.630852019465
7698,8476,-11147.195460181094,-12493.946394851828,-11161.845992026561
7699,8480,-11559.969159194843,-12590.433866493531,-11560.516037913863
7700,8483,-11860.851163422882,-12660.471257958845,-11855.304971891292
7701,8478,-11363.544938286126,-12546.097437084285,-11372.71287142599
7702,8482,-11762.54506214444,-12637.6680091997,-11762.65421005368
7703,8485,-12034.522627955685,-12700.069397130088,-12043.347180926437
7704,8481,-11661.821112684556,-12614.178884629759,-11676.421889367477
7705,8487,-12186.955770772165,-12733.458122308242,-12190.664739017906
7706,8484,-11953.772880118622,-12681.934837426437,-11954.28563192801
7707,8486,-12115.893399119424,-12718.6899151047,-12127.610513753967
7708,8488,-12248.685068817636,-12747.256831775083,-12254.005333084948
7709,8490,-12390.119215264142,-12779.763183118084,-12371.953440559471
7710,8489,-12314.984568253327,-12761.425025156692,-12315.620984469482
7711,8491,-12453.850229834625,-12795.754748338863,-12437.273886974323
7712,8492,-12516.46440886227,-12809.889878235375,-12501.304781998288
7713,8493,-12560.820218098128,-12817.538058955983,-12556.486505665394
7714,8494,-12595.282362806687,-12824.16941439846,-12582.526126567216
7715,8495,-12632.402300142068,-12831.932638864433,-12624.815808081532
7716,8496,-12672.056585208893,-12838.741228745126,-12648.441132797703
7717,8498,-12748.59137126059,-12855.383144656324,-12740.244816702907
7718,8502,-12788.932029413767,-12851.81650086223,-12783.7262114658
7719,8500,-12770.459143268727,-12855.48301624984,-12778.08352546519
7720,8499,-12767.118842936885,-12858.632244496002,-12756.745633516875
7721,8497,-12717.004173860305,-12848.54186107445,-12725.893659873102
7722,8501,-12781.457084752234,-12854.506377217665,-12768.689080834218
7723,8504,-12762.924125751244,-12834.65445571766,-12789.953978178324
7724,8503,-12777.473584237941,-12843.30813665175,-12792.087398946634
7725,8505,-12761.213160590421,-12826.031700011219,-12770.520291289362
7726,8506,-12738.639680228567,-12813.883498809213,-12770.321009208345
7727,8508,-12722.04006621112,-12798.325949565271,-12719.79902090635
7728,8510,-12720.80365721399,-12789.572095770418,-12718.387878693231
7729,8509,-12720.802582856551,-12793.764765667273,-12741.726755709753
7730,8511,-12722.722740155026,-12785.3673691671,-12728.703476587052
7731,8512,-12724.559228286249,-12780.263159308295,-12739.783673242546
7732,8507,-12723.377809978007,-12803.829046284347,-12742.970256784534
7733,8513,-12720.513383402667,-12773.42538708951,-12725.920674635261
7734,8514,-12710.630557528155,-12765.501160638507,-12705.567030509279
7735,8515,-12697.411529285167,-12756.160973555516,-12723.822145908445
7736,8516,-12686.791894339707,-12743.878073493011,-12695.881238350115
7737,8517,-12684.592013162404,-12734.605997140006,-12687.995291237752
7738,8518,-12675.774234804285,-12724.571278785454,-12689.88654680839
7739,8521,-12684.970485800775,-12703.604259253763,-12686.2607381983
7740,8519,-12670.853256753138,-12716.156928421635,-12684.047262244054
7741,8520,-12677.49411163156,-12709.220607113544,-12679.846170427016
7742,8525,-12815.393069291873,-12708.515620489425,-12811.953762463769
7743,8526,-12861.908692737561,-12714.355109408978,-12858.099799834556
7744,8523,-12735.196862681587,-12703.00016701248,-12735.879200279953
7745,8522,-12709.91475941451,-12702.381890992321,-12708.983817256802
7746,8524,-12771.591947820081,-12705.230820950757,-12757.4913845511
